id,code,name,categoria_ids,activar,union_id/id
employee_management_extended.record_000199,0049/89,FEDERACION OBRERA NACIONAL DE OFICIALES PELUQUEROS Y PEINADORES c/ FEDERACION ARGENTINA DE PEINADORES Y OTRAS,,FALSE,
employee_management_extended.record_000200,0049/89 M1,FED. NACIONAL TRABAJADORES DE PELUQUERIAS C/ ROBERTO GIORDANO,,FALSE,
employee_management_extended.record_000201,0049/89RTA,"TUCUMAN, SALTA Y JUJUY",,FALSE,
employee_management_extended.record_000202,0049/91 E,CIELOS DEL SUR S.A. / ASOC. DEL PERSONAL AERONAUTICO,,FALSE,
employee_management_extended.record_000203,0050/06RTA,RIO NEGRO Y NEUQUEN,,FALSE,
employee_management_extended.record_000204,0050/75,UNION ARGENTINA ARTISTAS DE VARIEDADES c/ASOCIACION PROMOTORES TEATRALES.,,FALSE,
employee_management_extended.record_000205,0050/89,UNION OBRERA DE REFRACTARIOS Y AFINES c/ASOCIACION FABRICANTES DE MATERIALES REFRACTARIOS.,,FALSE,
employee_management_extended.record_000206,0050/91 E,SOCIEDAD ARGENTINA DE ESCRITORES. / UNION TRABAJADORES SOCIEDAD DE ACTORES,,FALSE,
employee_management_extended.record_000207,0051/05 E,"FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA, SINDICATO REGIONAL DE LUZ Y FUERZA Y SINDICATO DE LUZ Y FUERZA ZONA PARANA C/ NUCLEOELECTRICA ARGENTINA S.A. (NASA)",,FALSE,
employee_management_extended.record_000208,0051/06RTA,"SANTA CRUZ, CHUBUT Y TIERRA DEL FUEGO",,FALSE,
employee_management_extended.record_000209,0051/75 E,NEUMATICOS GOOD-YEAR S.A. / SIND. DEL PER. JERARQUICO DE GOOD-YEAR ARGENTINO,,FALSE,
employee_management_extended.record_000210,0051/91 E,CIELOS DEL SUR S.A. / ASOC. ARGENTINA DE AERONAVEGANTES,,FALSE,
employee_management_extended.record_000211,0052/06RTA,MISIONES,,FALSE,
employee_management_extended.record_000212,0052/75,SINDICATO ARGENTINA DE MUSICOS c/ DIRECCION GENERAL DE EMISORAS COMERCIALES DE RADIODIFUSION Y TELEVISION Y OTRAS.,,FALSE,
employee_management_extended.record_000213,0052/75 E,"REFINERIAS DE MAÍZ S.A. / ASOC. GREMIAL DE SUPERVISION, TECNICOS Y VIGILANCIAS DE REF.DE MAIZ",,FALSE,
employee_management_extended.record_000214,0052/89 M1,"FEDERACION ARGENTINA DE TRABAJADORES DE LA IMPRENTA, DIARIOS Y AFINES C/ UNION GRAFICA CORRENTINA Y EMPRESAS GRAFICAS PCIA. DE CORRIENTES",,FALSE,
employee_management_extended.record_000215,0052/89 M2,"FEDERACION ARGENTINA TRABAJADORES DE LA IMPRENTA, DIARIOS Y AFINES, SINDICATO ARTES GRAFICOS DEL CHACO CON INDUSTRIAS GRAFICAS SECTOR OBRA PCIA. DEL CHACO",,FALSE,
employee_management_extended.record_000216,0053/06RTA,CHACO Y FORMOSA,,FALSE,
employee_management_extended.record_000217,0053/75,SINDICATO ARGENTINA DE MUSICOS c/DIRECCION GENERAL DE EMISORAS COMERCIALES DE RADIODIFUSION Y TELEVISION.,,FALSE,
employee_management_extended.record_000218,0053/75 E,FERROCARRILES ARGENTINOS / SIND. DE OBREROS MARÍTIMOS UNIDOS -,,FALSE,
employee_management_extended.record_000219,0053/89,ASOCIACION OBRERA MINERA ARGENTINA c/ ASOCIACION DE FABRICANTES DE CEMENTO PORTLAND - EMPLEADOS,,FALSE,
employee_management_extended.record_000220,0053/92 E,CIELOS DEL SUR S.A. / ASOC. DEL PERSONAL TECNICO AERONAUTICO,,FALSE,
employee_management_extended.record_000221,0054/06RTA,CORRIENTES Y ENTRE RIOS,,FALSE,
employee_management_extended.record_000222,0054/89,ASOCIACION OBRERA MINERA ARGENTINA c/ ASOCIACION FABRICANTES DE CEMENTO PORTLAND Y OTROS - OBREROS,,FALSE,
employee_management_extended.record_000223,0054/92 E,LOTERIA NACIONAL SOCIEDAD DEL ESTADO / UNION DEL PERSONAL CIVIL DE LA NACION ( U.P.C.N.),,FALSE,
employee_management_extended.record_000224,0055/75 E,REFINERIAS DE MAIZ S.A.I.C.F. / SIND. OBR. Y EMP. REFINERIAS DE MAIZ,,FALSE,
employee_management_extended.record_000225,0055/89,FED. ARG. TRABAJADORES VIALES C/ CONSEJO VIAL FEDERAL,,FALSE,
employee_management_extended.record_000226,0056/06RTA,MENDOZA Y SAN JUAN,,FALSE,
employee_management_extended.record_000227,0056/75,FEDERACION GREMIAL DEL PERSONAL DE LA INDUSTRIA DE LA CARNE Y SUS DERIVADOS c/EMPRESAS INTEGRADAS DE LA INDUSTRIA DE LA CARNE.,,FALSE,
employee_management_extended.record_000228,0056/75 E,HISISA ARGENTINA SAICIF. / SINDICATO EMPLEADOS TEXTILES DE LA INDUSTRIA Y AFINES,,FALSE,
employee_management_extended.record_000229,0056/89,SINDICATO DE GUARDAVIDAS Y AFINES C/ CAMARA DE CONCESIONARIOS DE BALNEARIOS,,FALSE,
employee_management_extended.record_000230,0056/92 E,ADMINISTRACION NACIONAL DE ADUANAS / SINDICATO UNIDO DEL PERSONAL DE ADUANAS DE LA RCA. ARG.,,FALSE,
employee_management_extended.record_000231,0057/06RTA,MENDOZA Y SAN JUAN,,FALSE,
employee_management_extended.record_000232,0057/75,FED. NAC. DE TRABAJADORES DE OBRAS SANITARIAS C/ OBRAS SANITARIAS DE LA NACION,,FALSE,
employee_management_extended.record_000233,0057/75 E,EMP. TRANSPORTE AEREOS RIO DE LA PLATENSE S.A. / ASOC. TÉCNICOS DE VUELO DE LINEAS AEREAS,,FALSE,
employee_management_extended.record_000234,0057/89,SINDICATO UNICO DE LA PUBLICIDAD c/ ASOC.ARGENTINA DE AGENCIAS DE PUBLICIDAD Y OTROS,,FALSE,
employee_management_extended.record_000235,0058/06RTA,TODO EL PAIS,,FALSE,
employee_management_extended.record_000236,0058/75 E,AEROTRANSPORTE ENTRE RIOS. / ASOC. PERSONAL TECNICO AERONAUTICO,,FALSE,
employee_management_extended.record_000237,0058/89,SINDICATO PETROLERO DE CORDOBA c/ FEDERACION EXPENDEDORES DE COMBUSTIBLES.,,FALSE,
employee_management_extended.record_000238,0058/89RTA,"CHACO, FORMOSA, SANTIAGO DEL ESTERO Y DEPTOS.DE VERA, GRAL.OBLIGADO Y 9 DE JULIO DE LA PCIA.DE SANTA FEé",,FALSE,
employee_management_extended.record_000239,0058/92 E,INTERBAIRES S.A. / UNION PERSONAL SUPERIOR Y PROFESIONAL DE EMPRESAS AEROCOMECIALES,,FALSE,
employee_management_extended.record_000240,0059/75,"UNION OBREROS TINTOREROS, SOMBREREROS Y LAVADEROS c/ CAMARA INDUSTRIAL ARGENTINA DE LA INDUMENTARIA.",,FALSE,
employee_management_extended.record_000241,0059/75 E,EMPRESA RIO PLATENSE / ASOC. PERSONAL TECNICO AERONAUTICO,,FALSE,
employee_management_extended.record_000242,0059/92 E,"CEROS ZAPLA S.A. / SIND. DEL PERS. DE FABRICACIONES MILITARES""ALTOS HORNOS ZAPLA""",,FALSE,
employee_management_extended.record_000243,0060/06RTA,TODO EL PAIS,,FALSE,
employee_management_extended.record_000244,0060/89,SINDICATO GRAFICO ARGENTINO c/ FEDERACION ARGENTINA DE LA INDUSTRIA GRAFICA Y AFINES Y OTRAS.,,FALSE,
employee_management_extended.record_000245,0060/92 E,DU PONT ARGENTINA S.A. / ASOC. OBRERA TEXTIL DE LA R.A.,,FALSE,
employee_management_extended.record_000246,0061/06RTA,BUENOS AIRES Y LA PAMPA,,FALSE,
employee_management_extended.record_000247,0061/75 E,Y.P.F. EMPRESA DEL ESTADO. / CÍRCULO DE ELECTRICISTAS NAVALES,,FALSE,
employee_management_extended.record_000248,0061/92 E,YACIMIENTO PETROLIFEROS FISCALES / FED. ARGENTINA MARITIMA,,FALSE,
employee_management_extended.record_000249,0062/06RTA,EMPRESAS CONTRATISTAS DE ALTO PARANA SA,,FALSE,
employee_management_extended.record_000250,0062/75 E,SOC. AERONÁUTICA GENERAL S.R.L. / ASOC. PERSONAL TECNICO AERONAUTICO,,FALSE,
employee_management_extended.record_000251,0062/89,SINDICATO DEL PERSONAL DE MICROS Y OMNIBUS DE LA PROVINCIA DE MENDOZA C/ ASOC UNIDA TRANSP. AUTOMOTOR DE MENDOZA,,FALSE,
employee_management_extended.record_000252,0062/92 E,DU PONT ARGENTINA S.A. / Sind. Empleados textiles de la Industria y Afines de la R A,,FALSE,
employee_management_extended.record_000253,0063/75 E,Y.P.F. EMPRESA DEL ESTADO / CENTRO DE CAPITANES DE ULTRAMAR Y OFICIALES DE LA MARINA MERCANTE,,FALSE,
employee_management_extended.record_000254,0063/89,UNION PERSONAL DE PANADERIAS Y PASTELERIA DE PARANA C/ FEDERACION DE IND. PANADEROS,,FALSE,
employee_management_extended.record_000255,0063/92 E,CIA. ARGENTINA DE LEVADURAS S.A. / SIND. UNION OB. FERMOLAC.,,FALSE,
employee_management_extended.record_000256,0064/06RTA,RIO NEGRO Y NEUQUEN,,FALSE,
employee_management_extended.record_000257,0064/75 E,PETROQUIMICA COMODORO RIVADAVIA S.A. / SIND. DEL PERSONAL DE PETROQUIMICA DE COM. RIV. SA,,FALSE,
employee_management_extended.record_000258,0064/89,SINDICATO DE ELECTRICISTAS-ELECTRONICISTAS NAVALES C/ ESSO Y SHELL TANQUES ARG.Y OTRAS.,,FALSE,
employee_management_extended.record_000259,0064/92 E,LA PLATA S.A.M. / CENTRO DE CAPITANES DE ULTRAMAR Y OFICIALES DE LA MARINA MERCANTE,,FALSE,
employee_management_extended.record_000260,1965/06,MISIONES Y CORRIENTES SOLO DETOS.SANTO TOME E ITUZAINGO,,FALSE,
employee_management_extended.record_000261,0065/75 E,SNIAFA SAICF e I / SINDICATO EMPLEADOS TEXTILES DE LA INDUSTRIA Y AFINES,,FALSE,
employee_management_extended.record_000262,0065/89,SINDICATO UNICO PROVINCIAL OBREROS VESTIDO DE MENDOZA c/ PROPIETARIOS LAVADEROS ROPAS Y TRAPOS INDUSTRIALES MENDOZA.,,FALSE,
employee_management_extended.record_000263,0065/92 E,"LA NAVIERA / C.JEFES OFIC MAQ NAVALES -S.ELECT, ELECTRON NAVALES - SOMU- C.JEFES OFIC NAV RADIO COMUN",,FALSE,
employee_management_extended.record_000264,0066/75,UNION ARTISTAS DE VARIEDADES c/ L.S. 82TV CANAL 7 Y OTRAS,,FALSE,
employee_management_extended.record_000265,0066/75 E,Y.P.F. EMP EST / C.JEFES-OFIC MAQUINISTAS NAVALES-DE RADIOCOMUNICACIONES-C.MED EMBARCADOS M MERCANTE,,FALSE,
employee_management_extended.record_000266,0066/89,UNION OBRERA MOLINERA ARGENTINA c/ FEDERACION ARGENTINA DE LA INDUSTRIA MOLINERA Y OTRAS.,,FALSE,
employee_management_extended.record_000267,0066/92 E,ASOC. CENTRO CRISTIANO DE REHAB. PROG. ANDRES / SIND. DE VENDEDORES AMBULANTES DE LA REP. ARG.,,FALSE,
employee_management_extended.record_000268,0067/89,FED. NACIONAL PROPIETARIOS DE TAXIS C/FED. NAC. SINDICATOS DE CONDUCTORES DE TAXIS,,FALSE,
employee_management_extended.record_000269,0067/93 E,EMPRESA GUILLERMO DECKER S.A. Y OTROS / UNION DEL PERSONAL CIVIL DE LA NACION - ASOCIACION TRABAJADORES DEL ESTADO,,FALSE,
employee_management_extended.record_000270,0068/75,(RADIO) UNION ARTISTAS VARIEDADES c/ ASOCIACION RADIOS PRIVADAS ARGENTINAS.,,FALSE,
employee_management_extended.record_000271,0068/93 E,ASOC. PROD.CONSIG. MAYOR.DE FRUTAS Y HORT. MERC. LA PLATA / UNION TRABAJADORES DE CARGA Y DESCARGA DE LA R. ARG.,,FALSE,
employee_management_extended.record_000272,0069/75 E,HISISA ARGENTINA S.A. / ASOC. OBRERA TEXTIL DE LA R.A.,,FALSE,
employee_management_extended.record_000273,0070/75 E,DIRECCION DE OBRAS SANITARIAS DE LA PROV. BS.AS. / SIND. OBRAS SANITARIAS DE LA PROV. BS. AS.,,FALSE,
employee_management_extended.record_000274,0072/75 E,ENTEL EMPRESA DEL ESTADO / CENTRO DE PROF. UNIVERSITARIOS DE ENTEL,,FALSE,
employee_management_extended.record_000275,0072/93 E,SIDERCA S.A. / ASOC.SUPERV.DE LA IND.METALMECANICA (ASIMRA),,FALSE,
employee_management_extended.record_000276,0073/75 E,CIA. STANDARD ELECTRIC/ S.STANDAR ELECTRIC FOETRA -F.OBRERO EMP TELEFÓNICOS R. A.,,FALSE,
employee_management_extended.record_000277,0074/75,FEDERACION DE TRABAJADORES JABONEROS Y AFINES c/ FEDERACION DE LA INDUSTRIA DEL JABON Y AFINES.,,FALSE,
employee_management_extended.record_000278,0074/75 E,GALME PESQUERA SAIC / SINDICATO DE OBREROS MARITIMOS UNIDOS,,FALSE,
employee_management_extended.record_000279,0075/75,SINDICATO DE OBREROS GUINCHEROS c/ CENTRO COORDINADOR DE ACTIVIDADES PORTUARIAS Y EMPLEADOS DE LA ACTIVIDAD.,,FALSE,
employee_management_extended.record_000280,0075/75 E,FERROCARRILES ARGENTINOS / CENTRO DE JEFES Y OFICIALES MAQUINISTAS NAVALES,,FALSE,
employee_management_extended.record_000281,0076/75,"UNION OBRERA DE LA CONSTRUCION DE LA REP.ARGENTINA c/ CAMARA ARGENTINA DE LA CONSTRUCCION, FEDERACION ARGENTINA DE ENTIDADES DE LA CONSTRUCCION Y CENTRO DE ARQUITECTOS Y CONSTRUCTORES",,FALSE,employee_management_extended.hr_union_10
employee_management_extended.record_000282,0076/75 M1,UNION OBRERA DE LA CONSTRUCCION DE LA REPUBLICA ARGENTINA c/ FLUOR DANIEL ARGENTINA INC. SADE INGENIERIA Y CONSTRUCCIONES S.A. -UTE- PROYECTO CERRO VANGUARDIA,,FALSE,
employee_management_extended.record_000283,0076/75 M2,UNION OBRERA DE LA CONSTRUCCION DE LA REPUBLICA ARGENTINA c/ VICTORIO AMERICO GUALTIERI S.A. SABAVISA S.A. UTE,,FALSE,
employee_management_extended.record_000284,0076/75 M3,UNION OBRERA DE LA CONSTRUCCION DE LA REPUBLICA ARGENTINA c/ VICTORIO AMERICO GUALTIERI S.A. ENERGOPROJEKT S.A. UTE,,FALSE,
employee_management_extended.record_000285,0076/75 M4,UNION OBRERA DE LA CONSTRUCCION DE LA REPUBLICA ARGENTINA c/ VICTORIO AMERICO GUALTIERI S.A. ALIVIADOR HOLMBERG,,FALSE,
employee_management_extended.record_000286,0077/75,"UNION OBREROS TINTOREROS, SOMBREREROS Y LAVADEROS c/CAMARA ARGENTINA DE TINTORERIAS Y ANEXOS.",,FALSE,
employee_management_extended.record_000287,0077/75 E,SNIAFA SAICFeI - PLANTA JOSE HERNANDEZ / ASOC. OBRERA TEXTIL DE LA R.A.,,FALSE,
employee_management_extended.record_000288,0077/89,FEDERACION ARGENTINA TRABAJADORES DE INDUSTRIA QUIMICAS Y PETROQUIMICAS c/ CAMARA DE INDUSTRIAS QUIMICAS Y PETROQUIMICAS,,FALSE,
employee_management_extended.record_000289,0078/75 E,FIBRA PALMA SAIC. / ASOC. OBRERA TEXTIL DE LA R.A.,,FALSE,
employee_management_extended.record_000290,0078/89,FEDERACION ARGENTINA TRABAJADORES INDUSTRIAS QUIMICAS Y PETROQUIMICAS c/ CAMARA ARGENTINA DE ACUMULADORES ELECTRICOS.,,FALSE,
employee_management_extended.record_000291,0079/89,SIND.DE MECANICOS Y AF.DEL TRANSPORTE AUTOMOTOR C/ ASOCION ESTACIONES DE SERVICIO DEL SUR,,FALSE,
employee_management_extended.record_000292,0080/75,UNION OBRERA SALINERA ARG. c/FEDERACIONARGENTINA DE PRODUCTORES DE SAL.,,FALSE,
employee_management_extended.record_000293,0080/75 E,SNIAFA SAICFeI - PLANTA JOSE HERNANDEZ / SINDICATO EMPLEADOS TEXTILES DE LA INDUSTRIA Y AFINES,,FALSE,
employee_management_extended.record_000294,0080/89,SIND.DE MECANICOS Y AF.DEL TRANSPORTE AUTOMOTOR C/ CA. EXPENDEDORES DE COMBUSTIBLE DE MAR DEL PLATA Y ZONA,,FALSE,
employee_management_extended.record_000295,0080/93 E,"EMP. NAC. DE CORREOS Y TELEG. S.A. / ENCOTESA / FED. OB. Y EMPL. DE CORREOS Y TELEC. (FOECYT) - ASOC. ARGENTINA TELEGRAFISTAS, RADIOTELEGRAFISTAS Y AF. (AATRA) - FED. PERS. JERARQUICO Y PROFES. DE ENCOTEL",,FALSE,
employee_management_extended.record_000296,0081/75 E,HILANDERIAS BECCAR S.A. / Sind. Emp. textiles de la Industria y Afines de la R A,,FALSE,
employee_management_extended.record_000297,0081/91RTA,TUCUMAN,,FALSE,
employee_management_extended.record_000298,0081/93 E,GAS PAMPEANO Y GAS DEL SUR / FED. ARGENTINA TRABAJADORES DE GAS DEL ESTADO Y AFINES,,FALSE,
employee_management_extended.record_000299,0082/75,INST. COOPERATIVA DEL PERSONAL DE FERROV.C/ UNION FERROVIARIA.,,FALSE,
employee_management_extended.record_000300,0082/75 E,PETROQUIMICA SUDAMERICANA S.A. / SINDICATO EMPLEADOS TEXTILES DE LA INDUSTRIA Y AFINES,,FALSE,
employee_management_extended.record_000301,0082/93 E,INST. ARG. RACIONALIZACION DE MATERIA (IRAM) / UNION TRABAJADORES ENTIDADES DEPORTIVAS Y CIVILES,,FALSE,
employee_management_extended.record_000302,0083/75,SINDICATO UNICO TRABAJADORES ESPECTACULO PUBLICO c/ SOCIEDAD ARGENTINA DE AUTORES Y COMPOSITORES DE MUSICA.,,FALSE,
employee_management_extended.record_000303,0083/75 E,PETROQUIMICA SUDAMERICANA S.A. / ASOC. OBRERA TEXTIL DE LA R.A.,,FALSE,
employee_management_extended.record_000304,0084/75,SINDICATO UNICO TRABAJADORES ESPECTACULO PUBLICO c/ SOCIEDAD ARGENTINA DE AUTORES Y COMPOSITORES DE MUSICA.,,FALSE,
employee_management_extended.record_000305,0084/75 E,SNIAFA SACIF eI. / PLANTA PLATANOS / ASOC. OBRERA TEXTIL DE LA R.A.,,FALSE,
employee_management_extended.record_000306,0085/75 E,HILANDERIA BECCAR S.A. / ASOC. OBRERA TEXTIL DE LA R.A.,,FALSE,
employee_management_extended.record_000307,0085/89,FEDERACION OBREROS Y EMPLEADOS VITIVINICOLAS Y AFINES c/ FEDERACION INDUSTRIA LICORISTA - ASOC. VITIVINICOLA ARGENTINA - CENTRO BODEGUEROS DE MENDOZA - CAMARA FABRICANTES VINAGRE,,FALSE,
employee_management_extended.record_000308,0086/75,UNION MAQUINISTAS DE TEATRO Y TELEVISIONc/ ASOCIACION PROMOTORES TEATRALES ARG.,,FALSE,
employee_management_extended.record_000309,0086/75 E,THOMPSON RANCO ARG.SAIC / SIND. de MECÁNICOS Y AFINES DEL TRANSP. AUTOMOTOR,,FALSE,
employee_management_extended.record_000310,0086/89,UNION PERSONAL DE FABRICAS DE PINTURAS YAF. c/ CAMARA DE INDUSTRIA DE LA PINTURA.,,FALSE,
employee_management_extended.record_000311,0086/89RTA,"SANTA CRUZ, CHUBUT Y TIERRA DEL FUEGO",,FALSE,
employee_management_extended.record_000312,0087/75,SINDICATO DE OBREROS CARBONEROS DEL PUERTO DE LA CAPITAL c/CENTRO COORDINADOR DE ACT.PORTUARIAS,,FALSE,
employee_management_extended.record_000313,0087/75 E,Y.P.F. - EMPRESA DEL ESTADO. / ASOC. PROF. DE CAPITANES Y BAQUEANOS FLUVIALES DE LA MARINA MERCANTE,,FALSE,
employee_management_extended.record_000314,0087/90,"FEDERACION ARGENTINA DE OBREROS PASTELEROS CONFITEROS, PIZZEROS Y ALFAJOREROS c/ ASOCIACION DE HELADEROS ARTESANALES DE ENTRE RIOS.",,FALSE,
employee_management_extended.record_000315,0087/93 E,"SINDICATO DE TRABAJADORES MENSUALIZADOS DE LOS HIPÓDROMOS ARGENTINO, SAN ISIDRO Y SUS ANEXOS c/ HIPÓDROMO ARGENTINO DE PALERMO S.A.",,FALSE,
employee_management_extended.record_000316,0088/90,SINDICATO ARG. DE EMPLEADOS Y OBREROS DE LA ENSEÑANZA PRIVADA c/ CONSEJO SUP. DE EDUCACION CATOLICA Y ASOCIACION DE INSTITUTOS DE ENSEÑANZA PRIVADA,,FALSE,
employee_management_extended.record_000317,0089/75 E,CIA IND ARG.BA. /.SIND. CIABASA- FED GREM PERSIND CARNE/DERIV-SIND. MUT PERSONAL DE CIABASA,,FALSE,
employee_management_extended.record_000318,0089/93 E,L.A.L.C.E.C. AVELL. AGENCIA APUESTAS HÍPICAS Nº 7 / UNION TRABAJADORES ENTIDADES DEPORTIVAS Y CIVILES,,FALSE,
employee_management_extended.record_000319,0090/75,ASOCIACION ARGENTINA DE AERONAVEGANTES c/CAMARA ARGENTINA DE COMERCIO E INDUSTRIAS Y TRABAJO AEREO.,,FALSE,
employee_management_extended.record_000320,0090/75 E,EMPRESA PERKINS ARGENTINA S.A. / SINDICATO DE TRABAJADORES DE MOTORES DIESEL LIVIANOS,,FALSE,
employee_management_extended.record_000321,0090/90,FEDERACION ARG.TRABAJADORES DE LA INDUS.FIDEERA Y AFINES c/FEDERACION DE ENTIDADES FABRICANTES DE PASTAS FRESCAS Y OTRAS.,,FALSE,
employee_management_extended.record_000322,0091/75,ASOCIACION TRABAJADORES DEL ESTADO c/ASTILLEROS NAVALES Y FABRICANTES NAVALES DEL ESTADO.,,FALSE,
employee_management_extended.record_000323,0091/75 E,SOC. INTERNAC. TELECOMUNIC.AERONAUTICAS / ASOC. ARGENTINA DE TELEGRAFISTAS RADIOTELEGRAFISTAS Y AFINES,,FALSE,
employee_management_extended.record_000324,0091/90,ASOCIACION ARGENTINA DE TELEGRAFISTAS RADIOTELEGRAFISTAS Y AFINES c/ ASOCIACION NAC. DE EMISORAS EN CIRCUITO COMUNITARIO,,FALSE,
employee_management_extended.record_000325,0092/75,ASOCIACION PERSONAL AERONAUTICO c/ CAMARA ARGENTINA DE COMERCIO E INDUSTRIA AERONÁUTICA Y TRABAJO AEREO.,,FALSE,
employee_management_extended.record_000326,0092/90,UNION OBRERA LADRILLERA DE LA REP.ARG.c/ SOCIEDAD FABRICANTES DE LADRILLOS DE LA PROVINCIA DE BUENOS AIRES Y OTRAS.,,FALSE,
employee_management_extended.record_000327,0093/75 E,PASA PETROQUÍMICA ARGENTINA / ASOC. DEL PERSONAL SUPERIOR DE PASA,,FALSE,
employee_management_extended.record_000328,0094/75 E,FERROCARRILES ARGENTINOS / ASOC. DE BAQUEANOS Y CAPITANES FLUVIALES,,FALSE,
employee_management_extended.record_000329,0094/90,SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR c/EMPRESAS MIDA SRL YOTRAS.,,FALSE,
employee_management_extended.record_000330,0094/93 E,HIPICA S.A. Y LAD BROKE OFF TRACK SA / UNION TRABAJADORES ENTIDADES DEPORTIVAS Y CIVILES,,FALSE,
employee_management_extended.record_000331,0095/75 E,AUTOMOVIL CLUB ARGENTINO. / SIND. UNICO TRABAJADORES DEL AUTOMOVIL CLUB ARGENTINO,,FALSE,
employee_management_extended.record_000332,0095/90,"SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR c/ ROLUCO S.A , AUTOPAT SA Y OTRAS",,FALSE,
employee_management_extended.record_000333,0095/93 E,INST. OBRAS SOC. PERS. DEL MINIST. DE SALUD Y ACCION SOC.- INSTITUTO NAC. OBRAS SOCIALES PARA LA ADM. PUBL. NAC / UNION PERSONAL CIVIL DE LA NACION,,FALSE,
employee_management_extended.record_000334,0096/75,SIND.DE CAPATACES ESTIBADORES PORTUARIOSc/CENTRO COORDINADOR DE ACTIVIDADES PORTUARIAS Y OTRAS.,,FALSE,
employee_management_extended.record_000335,0096/75 E,AEROCHACO - LINEAS AEREAS CHAQUEÑAS / ASOC. ARGENTINA DE AERONAVEGANTES,,FALSE,
employee_management_extended.record_000336,00964/08 E,SINDICATO DEL PERSONAL DE LA INDUSTRIA DEL GAS TRANSPORTE Y DISTRIBUCION ZONA CUYO (REEMPLAZA A 358/99E),,FALSE,
employee_management_extended.record_000337,0097/94 E,EMPRESA CENTRAL TERMICA GUEMES S.A. / FED. ARGENTINA TRABAJADORES DE LUZ Y FUERZA - SIND. LUZ Y FUERZA SALTA,,FALSE,
employee_management_extended.record_000338,0098/75,ASOCIACION ARGENTINA DE AERONAVEGANTES c/CAMARA ARG. COM. E IND. AEREAS,,FALSE,
employee_management_extended.record_000339,0098/75 E,AEROCHACO - LINEAS AEREAS CHAQUEÑAS / ASOC. DEL PERSONAL AERONAUTICO,,FALSE,
employee_management_extended.record_000340,0099/75,(RADIO Y TV) UNION ARGENTINA DE ARTISTAS DE VARIEDADES c/ ASOCIACION ARGENTINA DE TELERADIODIFUSORAS Y OTRAS.,,FALSE,
employee_management_extended.record_000341,0099/75 E,AEROCHACO - LINEAS AEREAS CHAQUEÑAS / ASOC. DEL PERSONAL TECNICO AERONAUTICO,,FALSE,
employee_management_extended.record_000342,0099/90,FEDERACION MEDICA GREMIAL DE LA CAPITALFEDERAL c/ CAMARA ARGENTINA DE EMPRESAS DE EMERGENCIAS Y TRANSPORTE DE PERSONAS EN AMBULANCIAS.,,FALSE,
employee_management_extended.record_000343,0099/94 E,"LA MONTIVIDEANA / SIND. UN CONFIT Y MASITER ROSARIO-FED. ARG. DE OBR PASTEL, CONFIT, PIZZER ALFAJOR",,FALSE,
